file_path	function_name	complexity	lines	args
openhcs/tui/dialogs/plate_dialog_manager.py	get_children	1	2	1
openhcs/tui/dialogs/plate_dialog_manager.py	preferred_width	1	2	2
openhcs/tui/dialogs/plate_dialog_manager.py	preferred_height	1	2	3
openhcs/tui/dialogs/plate_dialog_manager.py	write_to_screen	1	4	7
openhcs/tui/dialogs/plate_dialog_manager.py	mouse_handler	1	3	2
openhcs/tui/dialogs/plate_dialog_manager.py	find_in_container	7	30	1
openhcs/tui/dialogs/plate_dialog_manager.py	show_add_plate_dialog	6	68	1
openhcs/tui/dialogs/plate_dialog_manager.py	_show_dialog	5	53	2
openhcs/tui/dialogs/plate_dialog_manager.py	_dialog_ok	7	31	3
openhcs/tui/dialogs/plate_dialog_manager.py	_dialog_cancel	8	36	2
openhcs/tui/dialogs/plate_dialog_manager.py	_handle_ok_button_press	11	52	3
openhcs/tui/dialogs/plate_dialog_manager.py	_show_error_dialog	1	10	3
openhcs/tui/dialogs/plate_dialog_manager.py	_create_error_dialog	2	45	3
openhcs/tui/dialogs/plate_dialog_manager.py	show_remove_plate_dialog	2	35	2
openhcs/tui/dialogs/plate_dialog_manager.py	browser_on_path_selected	3	15	1
openhcs/tui/dialogs/plate_dialog_manager.py	browser_on_cancel	3	8	0
openhcs/tui/dialogs/help_dialog.py	__init__	1	28	2
openhcs/tui/dialogs/help_dialog.py	_handle_ok	2	4	1
openhcs/tui/dialogs/help_dialog.py	show	10	50	1
openhcs/tui/dialogs/base.py	__init__	1	11	2
openhcs/tui/dialogs/base.py	_create_application	1	11	1
openhcs/tui/dialogs/base.py	show	4	29	1
openhcs/tui/dialogs/base.py	set_result	2	12	2
openhcs/tui/dialogs/base.py	run_async	1	8	1
openhcs/tui/dialogs/base.py	cleanup	1	9	1
openhcs/tui/components/interactive_list_item.py	__init__	3	66	10
openhcs/tui/components/interactive_list_item.py	_create_container	2	31	1
openhcs/tui/components/interactive_list_item.py	_get_display_text	2	5	1
openhcs/tui/components/interactive_list_item.py	_handle_move_up	3	7	1
openhcs/tui/components/interactive_list_item.py	_handle_move_down	3	7	1
openhcs/tui/components/interactive_list_item.py	__pt_container__	1	3	1
openhcs/tui/components/interactive_list_item.py	mouse_handler	3	13	2
openhcs/tui/components/interactive_list_item.py	get_children	1	2	1
openhcs/tui/components/interactive_list_item.py	preferred_width	2	10	2
openhcs/tui/components/interactive_list_item.py	preferred_height	2	10	3
openhcs/tui/components/interactive_list_item.py	reset	1	2	1
openhcs/tui/components/interactive_list_item.py	write_to_screen	1	5	7
openhcs/tui/components/interactive_list_item.py	is_modal	1	3	1
openhcs/tui/components/interactive_list_item.py	get_key_bindings	1	3	1
openhcs/tui/components/framed_button.py	__init__	2	51	5
openhcs/tui/components/framed_button.py	__pt_container__	1	3	1
openhcs/tui/components/framed_button.py	mouse_handler	2	5	1
openhcs/tui/components/spinner.py	__init__	1	28	5
openhcs/tui/components/spinner.py	__pt_container__	1	3	1
openhcs/tui/components/spinner.py	spin	2	7	1
openhcs/tui/components/spinner.py	start	2	6	1
openhcs/tui/components/spinner.py	stop	2	5	1
openhcs/tui/components/spinner.py	get_children	1	3	1
openhcs/tui/components/spinner.py	_get_text	1	3	1
openhcs/tui/components/spinner.py	preferred_width	1	3	2
openhcs/tui/components/spinner.py	preferred_height	1	3	3
openhcs/tui/components/spinner.py	reset	1	3	1
openhcs/tui/components/spinner.py	write_to_screen	1	17	7
openhcs/tui/components/spinner.py	mouse_handler	1	3	2
